Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2001,1,9,2,1628,1635,1752,1800,US,379,N867��,84,85,69,-8,-7,PIT,HPN,345,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1638,1635,1808,1800,US,379,N851��,90,85,67,8,3,PIT,HPN,345,4,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1632,1635,1804,1800,US,379,N867��,92,85,66,4,-3,PIT,HPN,345,10,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1631,1635,1757,1800,US,379,N880��,86,85,70,-3,-4,PIT,HPN,345,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1632,1635,1752,1800,US,379,N880��,80,85,64,-8,-3,PIT,HPN,345,3,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1650,1635,1805,1800,US,379,N854��,75,85,57,5,15,PIT,HPN,345,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1710,1635,1837,1800,US,379,N890��,87,85,72,37,35,PIT,HPN,345,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1631,1635,1752,1800,US,379,N898��,81,85,62,-8,-4,PIT,HPN,345,4,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,NA,1635,NA,1800,US,379,�NKNO�,NA,85,NA,NA,NA,PIT,HPN,345,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1703,1635,1848,1800,US,379,N898��,105,85,51,48,28,PIT,HPN,345,43,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1728,1635,1905,1800,US,379,N898��,97,85,57,65,53,PIT,HPN,345,16,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1638,1635,1812,1800,US,379,N853��,94,85,66,12,3,PIT,HPN,345,4,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,NA,1635,NA,1800,US,379,�NKNO�,NA,85,NA,NA,NA,PIT,HPN,345,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1727,1635,1841,1800,US,379,N857��,74,85,61,41,52,PIT,HPN,345,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1648,1635,1805,1800,US,379,N868��,77,85,63,5,13,PIT,HPN,345,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1630,1635,1756,1800,US,379,N857��,86,85,64,-4,-5,PIT,HPN,345,4,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1630,1635,1812,1800,US,379,N855��,102,85,73,12,-5,PIT,HPN,345,14,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1626,1635,1747,1800,US,379,N868��,81,85,67,-13,-9,PIT,HPN,345,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1632,1635,1808,1800,US,379,N882��,96,85,64,8,-3,PIT,HPN,345,3,29,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1630,1635,1749,1800,US,379,N858��,79,85,63,-11,-5,PIT,HPN,345,3,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1631,1635,1752,1800,US,379,N888A�,81,85,57,-8,-4,PIT,HPN,345,11,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1634,1635,1802,1800,US,379,N896��,88,85,64,2,-1,PIT,HPN,345,5,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,NA,1635,NA,1800,US,379,�NKNO�,NA,85,NA,NA,NA,PIT,HPN,345,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1029,1027,1247,1255,US,380,N516A�,138,148,122,-8,2,TPA,PHL,920,3,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1046,1027,1315,1255,US,380,N390��,149,148,133,20,19,TPA,PHL,920,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1056,1027,1313,1255,US,380,N531A�,137,148,126,18,29,TPA,PHL,920,2,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1027,1027,1320,1255,US,380,N336��,173,148,157,25,0,TPA,PHL,920,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1101,1027,1354,1255,US,380,N371��,173,148,137,59,34,TPA,PHL,920,9,27,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1029,1027,1312,1255,US,380,N346��,163,148,142,17,2,TPA,PHL,920,4,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1025,1028,1246,1256,US,380,N384��,141,148,121,-10,-3,TPA,PHL,920,8,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1024,1028,1241,1256,US,380,N530A�,137,148,118,-15,-4,TPA,PHL,920,6,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1020,1028,1246,1256,US,380,N390��,146,148,132,-10,-8,TPA,PHL,920,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1023,1028,1334,1256,US,380,N335��,191,148,177,38,-5,TPA,PHL,920,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1029,1028,1304,1256,US,380,N351��,155,148,135,8,1,TPA,PHL,920,12,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1025,1028,1304,1256,US,380,N336��,159,148,144,8,-3,TPA,PHL,920,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1025,1028,1305,1256,US,380,N338��,160,148,145,9,-3,TPA,PHL,920,7,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1024,1028,1256,1256,US,380,N395��,152,148,134,0,-4,TPA,PHL,920,4,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1030,1028,1255,1256,US,380,N531A�,145,148,129,-1,2,TPA,PHL,920,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1024,1028,1245,1256,US,380,N525A�,141,148,124,-11,-4,TPA,PHL,920,9,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1025,1028,1253,1256,US,380,N340��,148,148,132,-3,-3,TPA,PHL,920,7,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1025,1028,1303,1256,US,380,N505A�,158,148,138,7,-3,TPA,PHL,920,8,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1051,1028,1332,1256,US,380,N534A�,161,148,117,36,23,TPA,PHL,920,7,37,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1028,1028,1226,1256,US,380,N373��,118,148,106,-30,0,TPA,PHL,920,4,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1030,1028,1258,1256,US,380,N534A�,148,148,124,2,2,TPA,PHL,920,11,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1031,1028,1251,1256,US,380,N518A�,140,148,119,-5,3,TPA,PHL,920,8,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1025,1028,1256,1256,US,380,N577��,151,148,136,0,-3,TPA,PHL,920,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1028,1028,1247,1256,US,380,N445��,139,148,126,-9,0,TPA,PHL,920,5,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1030,1028,1301,1256,US,380,N590��,151,148,138,5,2,TPA,PHL,920,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1030,1028,1246,1256,US,380,N387��,136,148,116,-10,2,TPA,PHL,920,8,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,959,1000,1320,1257,US,383,N777A�,201,177,156,23,-1,PHL,MIA,1013,18,27,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1002,1000,1243,1257,US,383,N443��,161,177,144,-14,2,PHL,MIA,1013,5,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1018,1000,1300,1257,US,383,N780A�,162,177,140,3,18,PHL,MIA,1013,7,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1002,1000,1246,1257,US,383,N775A�,164,177,135,-11,2,PHL,MIA,1013,14,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,958,1000,1245,1257,US,383,N421��,167,177,146,-12,-2,PHL,MIA,1013,9,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1003,1000,1237,1257,US,383,N781A�,154,177,125,-20,3,PHL,MIA,1013,17,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,954,1000,1253,1259,US,383,N415��,179,179,146,-6,-6,PHL,MIA,1013,10,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,958,1000,1259,1259,US,383,N784A�,181,179,149,0,-2,PHL,MIA,1013,5,27,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,957,1000,1254,1259,US,383,N777A�,177,179,154,-5,-3,PHL,MIA,1013,6,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1001,1000,1247,1259,US,383,N449��,166,179,140,-12,1,PHL,MIA,1013,4,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,958,1000,1237,1259,US,383,N776A�,159,179,134,-22,-2,PHL,MIA,1013,3,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,956,1000,1230,1259,US,383,N785A�,154,179,132,-29,-4,PHL,MIA,1013,4,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,958,1000,1246,1259,US,383,N778A�,168,179,127,-13,-2,PHL,MIA,1013,26,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1005,1000,1257,1259,US,383,N776A�,172,179,143,-2,5,PHL,MIA,1013,5,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1000,1000,1253,1259,US,383,N785A�,173,179,143,-6,0,PHL,MIA,1013,6,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,956,1000,1237,1259,US,383,N436��,161,179,144,-22,-4,PHL,MIA,1013,3,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,954,1000,1248,1259,US,383,N785A�,174,179,143,-11,-6,PHL,MIA,1013,4,27,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,957,1000,1257,1259,US,383,N779A�,180,179,143,-2,-3,PHL,MIA,1013,5,32,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1007,1000,1245,1259,US,383,N415��,158,179,142,-14,7,PHL,MIA,1013,3,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1000,1000,1400,1259,US,383,N776A�,240,179,202,61,0,PHL,MIA,1013,10,28,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1047,1000,1338,1259,US,383,N777A�,171,179,146,39,47,PHL,MIA,1013,7,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,959,1000,1320,1259,US,383,N778A�,201,179,176,21,-1,PHL,MIA,1013,5,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,952,1000,1255,1259,US,383,N448��,183,179,136,-4,-8,PHL,MIA,1013,6,41,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,953,1000,1302,1259,US,383,N784A�,189,179,148,3,-7,PHL,MIA,1013,8,33,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,956,1000,1321,1259,US,383,N776A�,205,179,139,22,-4,PHL,MIA,1013,9,57,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1000,1000,1241,1259,US,383,N777A�,161,179,135,-18,0,PHL,MIA,1013,5,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1001,1000,1248,1259,US,383,N420��,167,179,140,-11,1,PHL,MIA,1013,3,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1033,1000,1300,1259,US,383,N783A�,147,179,133,1,33,PHL,MIA,1013,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,954,1000,1247,1259,US,383,N779A�,173,179,142,-12,-6,PHL,MIA,1013,6,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1040,1000,1350,1259,US,383,N779A�,190,179,150,51,40,PHL,MIA,1013,5,35,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,956,1000,1252,1259,US,383,N413��,176,179,152,-7,-4,PHL,MIA,1013,4,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1520,1520,1544,1544,US,385,N858��,84,84,66,0,0,CLT,BNA,329,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1515,1520,1535,1544,US,385,N869��,80,84,65,-9,-5,CLT,BNA,329,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1515,1520,1533,1544,US,385,N888A�,78,84,60,-11,-5,CLT,BNA,329,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,NA,1520,NA,1544,US,385,�NKNO�,NA,84,NA,NA,NA,CLT,BNA,329,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1519,1520,1537,1544,US,385,N859��,78,84,65,-7,-1,CLT,BNA,329,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1526,1520,1554,1544,US,385,N395��,88,84,61,10,6,CLT,BNA,329,8,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1522,1520,1541,1545,US,385,N897��,79,85,63,-4,2,CLT,BNA,329,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1516,1520,1539,1545,US,385,N897��,83,85,65,-6,-4,CLT,BNA,329,4,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1516,1520,1529,1545,US,385,N861��,73,85,57,-16,-4,CLT,BNA,329,3,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1534,1520,1546,1545,US,385,N891��,72,85,56,1,14,CLT,BNA,329,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1517,1520,1539,1545,US,385,N890��,82,85,62,-6,-3,CLT,BNA,329,5,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1518,1520,1531,1545,US,385,N889��,73,85,60,-14,-2,CLT,BNA,329,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1518,1520,1542,1545,US,385,N890��,84,85,66,-3,-2,CLT,BNA,329,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1520,1520,1537,1545,US,385,N893��,77,85,63,-8,0,CLT,BNA,329,6,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1519,1520,1539,1545,US,385,N884��,80,85,63,-6,-1,CLT,BNA,329,3,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1516,1520,1534,1545,US,385,N894��,78,85,64,-11,-4,CLT,BNA,329,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1517,1520,1552,1545,US,385,N851��,95,85,68,7,-3,CLT,BNA,329,9,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1521,1520,1545,1545,US,385,N858��,84,85,72,0,1,CLT,BNA,329,3,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1517,1520,1536,1545,US,385,N895��,79,85,64,-9,-3,CLT,BNA,329,3,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1519,1520,1532,1545,US,385,N856��,73,85,55,-13,-1,CLT,BNA,329,4,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1516,1520,1535,1545,US,385,N882��,79,85,59,-10,-4,CLT,BNA,329,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1528,1520,1626,1545,US,385,N858��,118,85,104,41,8,CLT,BNA,329,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1515,1520,1542,1545,US,385,N896��,87,85,60,-3,-5,CLT,BNA,329,5,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1525,1520,1606,1545,US,385,N885��,101,85,72,21,5,CLT,BNA,329,6,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1518,1520,1549,1545,US,385,N855��,91,85,62,4,-2,CLT,BNA,329,5,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,NA,1520,NA,1545,US,385,�NKNO�,NA,85,NA,NA,NA,CLT,BNA,329,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1518,1520,1540,1545,US,385,N884��,82,85,67,-5,-2,CLT,BNA,329,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1515,1520,1550,1545,US,385,N855��,95,85,65,5,-5,CLT,BNA,329,10,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1625,1544,1747,1739,US,387,N423��,82,115,53,8,41,LGA,PIT,335,7,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1541,1544,1723,1739,US,387,N405��,102,115,52,-16,-3,LGA,PIT,335,6,44,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1542,1544,1729,1739,US,387,N421��,107,115,68,-10,-2,LGA,PIT,335,18,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1541,1544,1708,1739,US,387,N428��,87,115,63,-31,-3,LGA,PIT,335,7,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1548,1544,1757,1739,US,387,N439��,129,115,60,18,4,LGA,PIT,335,12,57,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1543,1546,1716,1741,US,387,N418��,93,115,63,-25,-3,LGA,PIT,335,6,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,NA,1546,NA,1741,US,387,�NKNO�,NA,115,NA,NA,NA,LGA,PIT,335,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1539,1546,1717,1741,US,387,N435��,98,115,56,-24,-7,LGA,PIT,335,6,36,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1543,1546,1724,1741,US,387,N433��,101,115,59,-17,-3,LGA,PIT,335,6,36,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1540,1546,1726,1741,US,387,N437��,106,115,60,-15,-6,LGA,PIT,335,7,39,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1544,1546,1742,1741,US,387,N423��,118,115,55,1,-2,LGA,PIT,335,21,42,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1541,1546,1719,1741,US,387,N440��,98,115,67,-22,-5,LGA,PIT,335,9,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1630,1546,1801,1741,US,387,N447��,91,115,67,20,44,LGA,PIT,335,7,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1541,1546,1722,1741,US,387,N422��,101,115,66,-19,-5,LGA,PIT,335,15,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1542,1546,1722,1741,US,387,N413��,100,115,66,-19,-4,LGA,PIT,335,11,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1544,1546,1725,1741,US,387,N435��,101,115,67,-16,-2,LGA,PIT,335,8,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1547,1546,1739,1741,US,387,N404��,112,115,89,-2,1,LGA,PIT,335,6,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,NA,1546,NA,1741,US,387,�NKNO�,NA,115,NA,NA,NA,LGA,PIT,335,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1549,1546,1711,1741,US,387,N411��,82,115,58,-30,3,LGA,PIT,335,14,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1542,1546,1711,1741,US,387,N433��,89,115,58,-30,-4,LGA,PIT,335,9,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1543,1546,1751,1741,US,387,N418��,128,115,62,10,-3,LGA,PIT,335,7,59,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1543,1546,1721,1741,US,387,N430��,98,115,55,-20,-3,LGA,PIT,335,9,34,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1539,1546,1718,1741,US,387,N444��,99,115,70,-23,-7,LGA,PIT,335,5,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1544,1546,1714,1741,US,387,N427��,90,115,62,-27,-2,LGA,PIT,335,5,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1541,1546,1710,1741,US,387,N776A�,89,115,64,-31,-5,LGA,PIT,335,12,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1644,1546,1819,1741,US,387,N437��,95,115,60,38,58,LGA,PIT,335,8,27,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1539,1546,1724,1741,US,387,N422��,105,115,67,-17,-7,LGA,PIT,335,7,31,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1624,1620,2045,2036,US,388,N720��,201,196,156,9,4,DFW,PHL,1302,28,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1618,1620,2034,2036,US,388,N715��,196,196,169,-2,-2,DFW,PHL,1302,7,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,NA,1620,NA,2036,US,388,�NKNO�,NA,196,NA,NA,NA,DFW,PHL,1302,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1618,1620,2040,2036,US,388,N766��,202,196,173,4,-2,DFW,PHL,1302,8,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1617,1620,2047,2036,US,388,N723��,210,196,182,11,-3,DFW,PHL,1302,5,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1616,1620,2020,2036,US,388,N722��,184,196,154,-16,-4,DFW,PHL,1302,9,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,2129,2130,2208,2228,US,388,N720��,39,58,27,-20,-1,PHL,DCA,119,3,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,2126,2130,2207,2228,US,388,N715��,41,58,27,-21,-4,PHL,DCA,119,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,2132,2130,2215,2228,US,388,N728��,43,58,28,-13,2,PHL,DCA,119,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,2147,2130,2239,2228,US,388,N766��,52,58,27,11,17,PHL,DCA,119,3,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,2138,2130,2229,2228,US,388,N723��,51,58,27,1,8,PHL,DCA,119,5,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,2137,2130,2217,2228,US,388,N722��,40,58,24,-11,7,PHL,DCA,119,3,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,2126,2105,2257,2225,US,389,N507A�,91,80,58,32,21,BUF,LGA,292,30,3,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,2103,2105,2213,2225,US,389,N395��,70,80,55,-12,-2,BUF,LGA,292,8,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,2120,2105,2227,2225,US,389,N394��,67,80,51,2,15,BUF,LGA,292,8,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,2101,2105,2214,2225,US,389,N531A�,73,80,49,-11,-4,BUF,LGA,292,10,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,2135,2105,2243,2225,US,389,N395��,68,80,52,18,30,BUF,LGA,292,9,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,2108,2107,2213,2229,US,389,N349��,65,82,49,-16,1,BUF,LGA,292,8,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,2101,2107,2219,2229,US,389,N560A�,78,82,64,-10,-6,BUF,LGA,292,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,2122,2107,2248,2229,US,389,N584��,86,82,73,19,15,BUF,LGA,292,6,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,2129,2107,2236,2229,US,389,N526A�,67,82,56,7,22,BUF,LGA,292,4,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,2101,2107,2212,2229,US,389,N383��,71,82,55,-17,-6,BUF,LGA,292,9,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,2144,2107,2304,2229,US,389,N573��,80,82,54,35,37,BUF,LGA,292,13,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,2054,2107,2207,2229,US,389,N334��,73,82,52,-22,-13,BUF,LGA,292,10,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,2120,2107,2245,2229,US,389,N383��,85,82,54,16,13,BUF,LGA,292,8,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,2100,2107,2209,2229,US,389,N591��,69,82,51,-20,-7,BUF,LGA,292,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,2102,2107,2207,2229,US,389,N510A�,65,82,47,-22,-5,BUF,LGA,292,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,2128,2107,2234,2229,US,389,N393��,66,82,53,5,21,BUF,LGA,292,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,2213,2107,2315,2229,US,389,N506A�,62,82,52,46,66,BUF,LGA,292,8,2,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,2109,2107,2217,2229,US,389,N505A�,68,82,52,-12,2,BUF,LGA,292,9,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,2100,2107,2209,2229,US,389,N524A�,69,82,53,-20,-7,BUF,LGA,292,7,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,2053,2107,2158,2229,US,389,N389��,65,82,49,-31,-14,BUF,LGA,292,7,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,2110,2107,2215,2229,US,389,N389��,65,82,51,-14,3,BUF,LGA,292,7,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,2140,2107,2256,2229,US,389,N562A�,76,82,54,27,33,BUF,LGA,292,9,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,2124,2107,2230,2229,US,389,N392��,66,82,52,1,17,BUF,LGA,292,7,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,2110,2107,2222,2229,US,389,N338��,72,82,56,-7,3,BUF,LGA,292,9,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,2101,2107,2204,2229,US,389,N525A�,63,82,50,-25,-6,BUF,LGA,292,9,4,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,2102,2107,2202,2229,US,389,N584��,60,82,49,-27,-5,BUF,LGA,292,6,5,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,2102,2107,2207,2229,US,389,N521A�,65,82,50,-22,-5,BUF,LGA,292,7,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1843,1848,1955,2020,US,391,N822��,72,92,51,-25,-5,BOS,ROC,343,8,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1856,1848,2027,2020,US,391,N826��,91,92,57,7,8,BOS,ROC,343,7,27,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1848,1848,2015,2020,US,391,N825��,87,92,64,-5,0,BOS,ROC,343,7,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1935,1848,2103,2020,US,391,N821��,88,92,60,43,47,BOS,ROC,343,10,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1925,1848,2126,2020,US,391,N813��,121,92,57,66,37,BOS,ROC,343,8,56,0,NA,0,NA,NA,NA,NA,NA
